,Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference,Average Score Difference White
771,17,white,g2f3,296.8,gxf3,298.65,-1.849999999999966,-368.214
772,17,white,g8c8,562.9,Kg2,388.0,174.89999999999998,-368.214
773,17,white,f1c4,935.5,Rh8,500.15,435.35,-368.214
774,17,white,f1d3,63.0,Rg1,60.0,3.0,-368.214
775,17,white,f1d3,97.6,Kh1,69.2,28.39999999999999,-368.214
776,17,white,g1g5,348.2,Rg2,184.75,163.45,-368.214
777,17,white,f1c4,90.7,Rxg5,-221.35,312.05,-368.214
778,17,white,f1c4,-561.5,Bd3,-553.5,-8.0,-368.214
779,17,white,h2h3,-556.0,Bh7,-583.95,27.950000000000045,-368.214
780,17,white,h1g1,371.1,Kxg1,368.6,2.5,-368.214
781,17,white,g1f2,423.5,Bg8+,29.2,394.3,-368.214
782,17,white,g8d5,513.7,Bh7,447.5,66.20000000000005,-368.214
783,17,white,h7g8,417.5,Bg8,420.05,-2.5500000000000114,-368.214
784,17,white,g1f2,436.0,Bh7,413.35,22.649999999999977,-368.214
785,17,white,g1f2,421.4,Bg8,423.4,-2.0,-368.214
786,17,white,a2a3,449.8,Bh7,422.25,27.55000000000001,-368.214
787,17,white,a2a3,455.6,Bg8,464.75,-9.149999999999975,-368.214
788,17,white,a2a3,495.3,Bh7,336.5,158.8,-368.214
789,17,white,c2b3,527.6,Bg8,7133.5,-6605.9,-368.214
790,17,white,a2b3,276.9,Bh7,-316.3,593.2,-368.214
791,17,white,a2b3,440.8,Bg8,10222.9,-9782.1,-368.214
792,17,white,g1f2,-560.0,Bh7,9722.5,-10282.5,-368.214
793,18,white,e2e4,33.9,e4,33.65,0.25,169.239
794,18,white,g1f3,35.8,Nf3,34.2,1.5999999999999943,169.239
795,18,white,f1b5,26.8,Ng5,-212.15,238.95,169.239
796,18,white,g5f3,-33.0,Nh3,-93.15,60.150000000000006,169.239
797,18,white,e4f5,286.8,Ng5,32.45,254.35,169.239
798,18,white,h2h4,-6.8,Nh3,-18.4,11.599999999999998,169.239
799,18,white,h3g5,753.8,Nf4,225.55,528.25,169.239
800,18,white,f4d5,219.4,Nh3,198.5,20.90000000000001,169.239
801,18,white,h3g5,732.7,c3,438.2,294.50000000000006,169.239
802,18,white,h3g5,699.7,Nf4,207.05,492.65,169.239
803,18,white,f4d5,328.2,Rg1,-73.95,402.15,169.239
804,18,white,f4h3,45.2,Ne2,2.35,42.85,169.239
805,18,white,d2d3,216.1,Nf4,-129.1,345.2,169.239
806,18,white,f4d5,33.1,Ne2,-62.55,95.65,169.239
807,18,white,d2d3,261.9,Nxd4,37.25,224.65,169.239
808,18,white,d4c6,568.8,Nf5,246.7,322.09999999999997,169.239
809,18,white,d2d3,465.6,Nh6,220.05,245.55,169.239
810,18,white,f1b5,426.6,Nxf7,288.95,137.65000000000003,169.239
811,18,white,d2e3,898.0,Be2,713.95,184.04999999999995,169.239
812,18,white,f7d6,869.7,Nh8,518.7,351.0,169.239
813,18,white,e2f3,872.7,Bxf3,865.9,6.800000000000068,169.239
814,18,white,d1e2,884.2,Nf7,851.7,32.5,169.239
815,18,white,f7h6,828.2,Nh8,815.3,12.900000000000093,169.239
816,18,white,d2d3,909.1,Nf7,875.65,33.450000000000045,169.239
817,18,white,f7h6,987.4,Nh8,947.15,40.25,169.239
818,18,white,e4d5,902.3,Bxh5,773.1,129.19999999999993,169.239
819,18,white,h5g6,790.0,Bxg6+,784.5,5.5,169.239
820,18,white,e4d5,799.1,Bh7,729.45,69.64999999999998,169.239
821,18,white,g2g3,724.9,Bg6,729.05,-4.149999999999977,169.239
822,18,white,d2d3,777.2,Bh7,710.3,66.90000000000009,169.239
823,18,white,e4d5,766.2,Bg8,641.3,124.90000000000008,169.239
824,18,white,g8d5,804.2,Bh7,717.65,86.55000000000007,169.239
825,18,white,e4d5,762.8,Bg8,673.2,89.59999999999991,169.239
826,18,white,g8d5,839.6,Bh7,761.1,78.5,169.239
827,18,white,e4d5,756.0,Bg8,662.75,93.25,169.239
828,18,white,d2d3,577.1,Qf3,496.55,80.55000000000001,169.239
829,18,white,e4d5,620.8,Qf8+,111.0,509.7999999999999,169.239
830,18,white,e4d5,-262.5,exd5,-263.05,0.5500000000000114,169.239
831,18,white,b1d2,319.4,Kf1,-144.05,463.45,169.239
832,18,white,b1d2,238.4,c4,-228.95,467.35,169.239
833,18,white,b1d2,437.7,Nc3,197.55,240.15,169.239
834,18,white,b2c3,-45.7,dxc6,-114.45,68.75,169.239
835,18,white,c1g5,481.9,cxd7,429.9,52.0,169.239
836,18,white,b2c3,534.4,cxb5,244.35,290.04999999999995,169.239
837,18,white,b2c3,588.8,bxc3,589.9,-1.1000000000000227,169.239
838,18,white,c1a3,841.1,g4,598.65,242.45000000000005,169.239
839,18,white,c1e3,666.2,Rg3,564.75,101.45000000000005,169.239
840,18,white,c1a3,858.1,Rg1,638.9,219.20000000000005,169.239
841,18,white,f1e1,404.7,Ke1,414.8,-10.100000000000025,169.239
842,18,white,c1g5,777.4,Rg2,159.85,617.55,169.239
843,19,white,e2e4,28.2,e4,30.05,-1.8500000000000016,-876.568
844,19,white,g1f3,29.5,Nf3,32.1,-2.6000000000000014,-876.568
845,19,white,f1b5,24.7,Nxe5,-136.0,160.7,-876.568
846,19,white,d2d4,-299.2,Nc3,-303.7,4.5,-876.568
847,19,white,d2d4,-187.6,d3,-266.8,79.20000000000002,-876.568
848,19,white,f1d3,91.4,Qxd3,93.1,-1.6999999999999886,-876.568
849,19,white,e4e5,142.1,Qd2,68.85,73.25,-876.568
850,19,white,c3e4,381.5,Nxe4,375.8,5.699999999999989,-876.568
851,19,white,e4f6,531.6,Qe2,471.9,59.700000000000045,-876.568
852,19,white,e4f6,670.7,Qa6,25.25,645.45,-876.568
853,19,white,e4f6,460.4,Qxa7,-75.05,535.4499999999999,-876.568
854,19,white,f1e2,-628.4,Ng5,-706.7,78.30000000000007,-876.568
855,19,white,f1d3,-821.0,Rg1,-865.15,44.14999999999998,-876.568
856,19,white,c1g5,-848.8,Bd3,-847.35,-1.4499999999999318,-876.568
857,19,white,e1d1,-725.0,Bh7,-826.4,101.39999999999998,-876.568
858,19,white,c1g5,-762.7,Bh7xg8,-804.35,41.64999999999998,-876.568
859,19,white,c1h6,-595.2,Bh7,-623.5,28.299999999999955,-876.568
860,19,white,c1h6,-451.7,Bg8,-714.8,263.09999999999997,-876.568
861,19,white,c1d2,-446.3,Kf1,9777.85,-10224.15,-876.568
862,19,white,a1c1,-737.0,Bxf7+,-808.2,71.20000000000005,-876.568
863,19,white,f7c4,-720.5,Bg8,-841.0,120.5,-876.568
864,19,white,g8c4,-890.7,Bh7,9557.15,-10447.85,-876.568
865,19,white,g2g3,-931.2,Bg8,8467.5,-9398.7,-876.568
866,19,white,a1c1,-630.7,Bh7,-762.8,132.0999999999999,-876.568
867,19,white,g2g4,-711.8,a4,-793.05,81.25,-876.568
868,19,white,g2g4,-750.2,Bxg6+,-796.05,45.84999999999991,-876.568
869,19,white,a1e1,-862.5,Rd1,-1121.55,259.04999999999995,-876.568
870,19,white,g2g4,-939.6,Rd2,9532.2,-10471.8,-876.568
871,19,white,d2d4,-920.6,Rxd4,-923.05,2.449999999999932,-876.568
872,19,white,d4d3,-754.1,Rd6,8577.6,-9331.7,-876.568
873,19,white,f2f3,17900.9,Rh1,18954.7,-1053.7999999999993,-876.568
874,19,white,f2f4,20005.2,Rg1,20004.1,1.1000000000021828,-876.568
875,19,white,g2g4,20005.4,Rh1,20004.7,0.7000000000007276,-876.568
876,19,white,h2h3,20004.1,Rg1,20003.6,0.5,-876.568
877,19,white,c2d3,-280.4,cxd3,-280.5,0.1000000000000227,-876.568
878,19,white,d3d4,-177.2,Rh1,-227.4,50.20000000000002,-876.568
879,19,white,f2g3,525.0,f4,110.8,414.2,-876.568
880,19,white,h2g3,569.6,Kg1,158.5,411.1,-876.568
881,19,white,g1f1,-244.0,g3,-310.5,66.5,-876.568
882,19,white,g1f1,-258.4,Kf1,-264.4,6.0,-876.568
883,19,white,f1e1,569.4,Kg1,-48.2,617.6,-876.568
884,19,white,g1f1,-333.8,Kf1,-325.5,-8.300000000000011,-876.568
885,19,white,f1e1,567.0,Rg1,229.6,337.4,-876.568
886,19,white,f1e1,584.2,Rh1,251.7,332.50000000000006,-876.568
887,19,white,f1e1,585.7,d4,289.0,296.70000000000005,-876.568
888,19,white,f1e1,585.4,Rg1,225.55,359.84999999999997,-876.568
889,19,white,f1e1,613.0,Rh1,306.15,306.85,-876.568
890,19,white,f1e1,616.4,Rg1,550.7,65.69999999999993,-876.568
891,19,white,f1e1,609.7,Rg2,3.75,605.95,-876.568
892,19,white,g2c2,483.4,Re2,74.1,409.2999999999999,-876.568
893,20,white,e2e4,33.7,e4,31.4,2.3000000000000043,-314.952
894,20,white,g1f3,31.9,Nf3,30.85,1.0499999999999972,-314.952
895,20,white,f1b5,40.4,Nxe5,-128.95,169.35,-314.952
896,20,white,d2d4,-298.0,Nc3,-301.9,3.8999999999999777,-314.952
897,20,white,b2a3,218.6,f3,-33.7,252.3,-314.952
898,20,white,b2a3,165.7,Nd5,-121.95,287.65,-314.952
899,20,white,e4f5,200.5,Nxe7+,-160.15,360.65,-314.952
900,20,white,d1f3,-192.7,Qxf3,-182.6,-10.099999999999994,-314.952
901,20,white,e7f5,592.5,Qh5,309.25,283.25,-314.952
902,20,white,h5f5,18.3,Qxf5,18.95,-0.6499999999999986,-314.952
903,20,white,f5e4,741.8,Kf2,-69.5,811.3,-314.952
904,20,white,b2a3,364.6,Qxf7+,-229.0,593.6,-314.952
905,20,white,f2e1,-815.6,Kg3,9594.2,-10409.8,-314.952
906,20,white,h1f1,-523.1,Rg1,9741.35,-10264.45,-314.952
907,20,white,g1f1,-524.1,Rxf1,-522.1,-2.0,-314.952
908,20,white,g3g4,-531.1,Kh4,-534.35,3.25,-314.952
909,20,white,d2d4,-410.5,Rf8+,-657.25,246.75,-314.952
910,20,white,d2d4,-904.5,Kg4,-929.6,25.100000000000023,-314.952
911,20,white,d2d4,-856.8,Kh5,-888.55,31.75,-314.952
912,20,white,d2d4,-832.3,Kg4,-870.85,38.55000000000007,-314.952
913,20,white,d2d4,-856.7,h3,-878.0,21.299999999999955,-314.952
914,20,white,d2d4,-861.4,Kh4,-874.6,13.200000000000044,-314.952
915,20,white,d2d4,-820.8,Kg3,-843.7,22.90000000000009,-314.952
916,20,white,g3f2,-872.2,Kh4,-881.05,8.849999999999909,-314.952
917,20,white,d2d4,-806.0,Kh5,-848.35,42.35000000000002,-314.952
918,20,white,d2d4,-834.7,h4,-862.9,28.199999999999932,-314.952
919,20,white,d2d4,-837.4,Kg4,-863.9,26.5,-314.952
920,20,white,g4g3,-846.4,Kh3,-852.35,5.9500000000000455,-314.952
921,20,white,h4g5,-636.5,h5,-745.45,108.95000000000005,-314.952
922,20,white,d2d3,-841.5,g3,-850.65,9.149999999999975,-314.952
923,20,white,g3f4,-641.4,gxf4,-639.65,-1.75,-314.952
924,20,white,h3g3,-595.8,d3,-602.2,6.400000000000091,-314.952
925,20,white,f4g5,-546.5,Kg4,-575.7,29.200000000000045,-314.952
926,20,white,c1f4,-587.2,Bxf4,-588.45,1.25,-314.952
927,20,white,g4h4,-491.1,Kh3,-575.75,84.64999999999998,-314.952
928,20,white,f4c7,-390.5,Bxc7,-397.6,7.100000000000023,-314.952
929,20,white,c7b8,58.9,Bd6,-129.2,188.1,-314.952
930,20,white,d6b8,93.5,Bxf8,-350.6,444.1,-314.952
931,20,white,a1g1,-730.9,Kg3,-794.45,63.55000000000007,-314.952
932,20,white,a1f1,-410.4,Rxf1,-408.3,-2.099999999999966,-314.952
933,20,white,f1g1,-417.5,Kh2,-441.95,24.44999999999999,-314.952
934,20,white,f1g1,-419.8,Rf2,-445.95,26.149999999999977,-314.952
935,20,white,f2f5,-444.7,d4,-446.7,2.0,-314.952
936,20,white,h2g3,-459.5,Rf5,-454.35,-5.149999999999977,-314.952
937,20,white,f5b5,-258.1,Rf2,-364.8,106.7,-314.952
938,20,white,c2c4,-408.3,Rf5,-441.5,33.19999999999999,-314.952
939,20,white,f5b5,-416.5,Rf2,-458.5,42.0,-314.952
940,20,white,h2h1,3.8,Kh3,-238.0,241.8,-314.952
941,20,white,f2f1,-461.2,Rh2,-488.7,27.5,-314.952
942,20,white,h2h1,-33.1,Kg3,-255.25,222.15,-314.952
943,21,white,e2e4,32.9,e4,32.95,-0.0500000000000042,1073.439
944,21,white,g1f3,30.9,Nf3,32.4,-1.5,1073.439
945,21,white,f1b5,31.9,Ng5,-215.15,247.05,1073.439
946,21,white,f1c4,18.1,Nh3,-130.95,149.04999999999998,1073.439
947,21,white,b1c3,-280.3,Nf4,-446.55,166.25,1073.439
948,21,white,f4d5,-252.5,Nh3,-318.25,65.75,1073.439
949,21,white,f1b5,-165.3,Bc4,-412.9,247.59999999999997,1073.439
950,21,white,c4b5,-151.0,Bg8,-322.65,171.64999999999998,1073.439
951,21,white,g8b3,-258.7,Bxh7,-442.45,183.75,1073.439
952,21,white,h7g8,210.3,Bxf5,116.05,94.25,1073.439
953,21,white,f5g6,417.4,Bxd7+,74.4,343.0,1073.439
954,21,white,d1f3,383.5,Bxc6,369.1,14.399999999999975,1073.439
955,21,white,d1f3,837.3,Bxd5,625.05,212.25,1073.439
956,21,white,d1d2,695.7,Nxd2,671.45,24.25,1073.439
957,21,white,d5b7,1116.5,Bf7,919.6,196.9,1073.439
958,21,white,h3g5,1114.5,Nxe4,453.4,661.1,1073.439
959,21,white,e4g5,968.7,Bxg8,476.15,492.55000000000007,1073.439
960,21,white,e4g5,1068.1,Bxd2,1078.8,-10.700000000000044,1073.439
961,21,white,e4g3,1350.2,Nf6,1248.1,102.10000000000014,1073.439
962,21,white,d1g4,19989.8,Bh7,10562.3,9427.5,1073.439
963,21,white,d1g4,1544.8,Nxd5,1419.7,125.09999999999992,1073.439
964,21,white,d1g4,19997.0,Nxf6,10600.6,9396.4,1073.439
965,21,white,f6e4,16318.2,Be3,13530.9,2787.300000000001,1073.439
966,21,white,d1d8,19995.8,Qd8+,19995.9,-0.1000000000021827,1073.439
967,21,white,h3g5,20000.0,b3,10552.0,9448.0,1073.439
968,21,white,f2e3,18118.4,Kd1,9534.85,8583.550000000001,1073.439
969,21,white,d8d2,1208.9,Kxd2,4047.6,-2838.7,1073.439
970,21,white,h3g5,20000.0,Qe7+,10518.6,9481.4,1073.439
971,21,white,a1e1,1028.1,Ng1,1013.45,14.649999999999864,1073.439
972,21,white,g1f3,1033.7,Bf5,1017.85,15.850000000000025,1073.439
973,21,white,g1f3,1017.9,Bd3,1016.4,1.5,1073.439
974,21,white,g2g3,1019.5,Bh7,987.05,32.450000000000045,1073.439
975,21,white,g2g3,980.2,Nh3,977.35,2.8500000000000227,1073.439
976,21,white,g2h3,1008.7,Kc3,931.2,77.5,1073.439
977,21,white,h1g1,972.0,Bf5,928.8,43.200000000000045,1073.439
978,21,white,f5h3,1002.0,Bh7,928.15,73.85000000000002,1073.439
979,21,white,g2h3,978.6,b4,923.55,55.05000000000007,1073.439
980,21,white,h1g1,983.2,h4,940.35,42.85000000000002,1073.439
981,21,white,a1g1,948.8,g4,888.3,60.5,1073.439
982,21,white,h1h3,956.1,Rxh3,969.5,-13.399999999999975,1073.439
983,21,white,c3d2,1027.8,Bg8+,987.7,40.09999999999991,1073.439
984,21,white,b4a5,1084.6,Bh7,1024.05,60.549999999999955,1073.439
985,21,white,c3d2,1029.5,Bg8+,1024.95,4.5499999999999545,1073.439
986,21,white,b4a5,1104.9,Bh7,1039.3,65.60000000000014,1073.439
987,21,white,c3d2,1039.6,Bg8+,1001.65,37.94999999999993,1073.439
988,21,white,b4a5,1023.1,Bh7,991.85,31.25,1073.439
989,21,white,b4a5,3057.6,Bg8+,2003.5,1054.1,1073.439
990,21,white,b4a5,1075.9,Bh7,1021.9,54.000000000000114,1073.439
991,22,white,e2e4,32.7,e4,31.05,1.650000000000002,136.695
992,22,white,g1f3,31.1,Nf3,29.55,1.5500000000000007,136.695
993,22,white,f1b5,27.1,Ng5,-217.95,245.05,136.695
994,22,white,f1c4,31.4,Nh3,-68.45,99.85,136.695
995,22,white,f1b5,79.8,Nf4,-147.2,227.0,136.695
996,22,white,d2d4,-375.5,h4,-407.25,31.75,136.695
997,22,white,d2d4,-393.3,Nc3,-426.85,33.55000000000001,136.695
998,22,white,d2d4,-336.4,Nxb5,-385.8,49.400000000000034,136.695
999,22,white,d1f3,-235.4,Nxc7+,-367.0,131.6,136.695
1000,22,white,d1f3,-488.3,Qxf3,-489.85,1.5500000000000114,136.695
1001,22,white,b2b3,-525.8,Qxf7+,-721.15,195.35,136.695
1002,22,white,d2d3,-459.0,Qf5,-665.05,206.04999999999995,136.695
1003,22,white,f5e4,528.6,Qxe4,532.4,-3.7999999999999545,136.695
1004,22,white,e1d1,653.5,Qe8+,47.0,606.5,136.695
1005,22,white,f1d3,-558.7,Rh3,-572.4,13.699999999999932,136.695
1006,22,white,d2d4,-577.3,Rd3,-584.75,7.450000000000045,136.695
1007,22,white,d3d5,-563.9,Rxd6,-569.25,5.350000000000023,136.695
1008,22,white,d6d5,-256.7,Rd5,-256.7,0.0,136.695
1009,22,white,d5h5,-43.9,Rd4,-143.6,99.7,136.695
1010,22,white,f1c4,-174.0,Rd3,-212.4,38.400000000000006,136.695
1011,22,white,d3d5,-141.8,Rxd7,-361.8,220.0,136.695
1012,22,white,d7g7,89.7,Rd8+,-237.9,327.6,136.695
1013,22,white,d8h8,635.8,Rd6,220.25,415.5499999999999,136.695
1014,22,white,f1c4,428.5,Rd4,119.8,308.7,136.695
1015,22,white,d4d8,524.2,Rd3,177.0,347.20000000000005,136.695
1016,22,white,d3d4,531.9,Rd4,531.2,0.6999999999999318,136.695
1017,22,white,f1c4,629.8,Rd7+,557.1,72.69999999999993,136.695
1018,22,white,d7g7,853.5,Rd8,863.25,-9.75,136.695
1019,22,white,d8a8,1000.7,a3,725.65,275.05000000000007,136.695
1020,22,white,f1c4,447.2,Bd3,386.05,61.14999999999998,136.695
1021,22,white,b2b4,474.5,Bf1,396.8,77.69999999999999,136.695
1022,22,white,d2d4,422.8,Be2,408.2,14.600000000000025,136.695
1023,22,white,d2d4,461.8,Bd1,339.95,121.85000000000002,136.695
1024,22,white,d2d4,367.7,Bf3+,231.3,136.39999999999998,136.695
1025,22,white,g2f3,92.1,gxf3,89.15,2.9499999999999886,136.695
1026,22,white,c1d2,729.3,Kf1,399.0,330.29999999999995,136.695
1027,22,white,c1h6,342.8,Kg2,182.35,160.45000000000002,136.695
1028,22,white,b2b3,19.2,Kg3,-35.9,55.099999999999994,136.695
1029,22,white,b2b4,135.5,Kg2,60.35,75.15,136.695
1030,22,white,c1d2,778.3,Kh3,392.45,385.85,136.695
1031,22,white,h3g3,7.3,Kg3,9.35,-2.05,136.695
1032,22,white,c1b2,580.8,Kf4,290.45,290.34999999999997,136.695
1033,22,white,f4g3,0.6,Kf5,-3.85,4.45,136.695
1034,22,white,c1f4,33.6,Kg6,15.45,18.15,136.695
1035,22,white,g6g7,476.0,Kg5,234.8,241.2,136.695
1036,22,white,g5h5,5.5,Kg6,2.05,3.45,136.695
1037,22,white,g6g7,479.2,Kf5,240.2,239.0,136.695
1038,22,white,a1c1,539.7,Ke6,-153.2,692.9000000000001,136.695
1039,22,white,a1d1,555.2,Rxd1,562.9,-7.699999999999932,136.695
1040,22,white,d1d4,566.1,Rd4,582.0,-15.899999999999975,136.695
1041,23,white,e2e4,25.5,e4,28.0,-2.5,-881.645
1042,23,white,g1f3,32.9,Nf3,27.4,5.5,-881.645
1043,23,white,d2d4,19.7,Nxe5,-141.1,160.79999999999998,-881.645
1044,23,white,d2d4,-298.1,Nc3,-301.25,3.1499999999999773,-881.645
1045,23,white,d1f3,260.4,Ke2,-86.95,347.34999999999997,-881.645
1046,23,white,e2e1,193.1,b4,59.2,133.89999999999998,-881.645
1047,23,white,e2e1,86.3,f4,-45.6,131.9,-881.645
1048,23,white,e2e1,-41.4,Nxd5,-70.05,28.65,-881.645
1049,23,white,a1b1,-63.7,Ne7,-364.9,301.2,-881.645
1050,23,white,e2e1,-577.5,Rg1,-613.95,36.450000000000045,-881.645
1051,23,white,e2e1,-527.6,Ke3,-601.45,73.85000000000002,-881.645
1052,23,white,e4e5,-584.4,Qe2,-747.5,163.10000000000002,-881.645
1053,23,white,d2d4,-551.9,Qf3,-801.1,249.20000000000005,-881.645
1054,23,white,e3f3,-1050.2,Kxf3,-1047.3,-2.900000000000091,-881.645
1055,23,white,c1a3,-972.0,Ke2,-984.85,12.850000000000025,-881.645
1056,23,white,h2g3,-841.2,Kf3,-926.25,85.04999999999995,-881.645
1057,23,white,h2g3,-817.7,Kxg3,-847.4,29.699999999999932,-881.645
1058,23,white,c1b2,-801.2,Kh3,-876.65,75.44999999999993,-881.645
1059,23,white,c1a3,-1002.2,Rb1,-1064.15,61.950000000000045,-881.645
1060,23,white,f4e5,73.3,Kh4,10038.65,-9965.35,-881.645
1061,23,white,g2g4,-886.7,c3,9557.15,-10443.85,-881.645
1062,24,white,e2e4,28.9,e4,29.15,-0.25,-51.919
1063,24,white,g1f3,34.0,Nf3,34.45,-0.4500000000000028,-51.919
1064,24,white,f1b5,34.9,Nxe5,-129.85,164.75,-51.919
1065,24,white,d2d4,-295.9,Nc3,-300.15,4.25,-51.919
1066,24,white,d2d4,-175.4,d3,-260.2,84.79999999999998,-51.919
1067,24,white,d3e4,108.6,Nxe4,39.1,69.5,-51.919
1068,24,white,f1d3,464.2,Ke2,47.9,416.3,-51.919
1069,24,white,d1d3,250.3,Kf3,-66.65,316.95000000000005,-51.919
1070,24,white,c1g5,420.6,Kg4,-447.65,868.25,-51.919
1071,24,white,g4g3,-656.4,Kh5,9672.3,-10328.7,-51.919
1072,24,white,c1f4,-268.0,Qd2,9866.5,-10134.5,-51.919
1073,24,white,h5h4,313.1,Kh4,313.55,-0.4499999999999886,-51.919
1074,24,white,g2f3,675.8,gxf3,670.9,4.899999999999977,-51.919
1075,24,white,d2f4,1088.7,Qd6,816.25,272.45000000000005,-51.919
1076,24,white,d6h6,1028.7,Qf8+,752.75,275.95000000000005,-51.919
1077,24,white,c1h6,474.5,Ng5,438.45,36.05000000000001,-51.919
1078,24,white,g5h7,561.3,Nh3,461.4,99.89999999999998,-51.919
1079,24,white,c1g5,634.8,Bxg5,632.25,2.5499999999999545,-51.919
1080,24,white,h4g3,682.9,Bf4,671.8,11.100000000000025,-51.919
1081,24,white,f4c7,807.6,Bxc7,806.45,1.1499999999999773,-51.919
1082,24,white,a1e1,1105.7,Bd8+,785.8,319.9000000000001,-51.919
1083,24,white,h4g3,481.1,b3,460.55,20.55000000000001,-51.919
1084,24,white,h4g3,456.1,Ng1,447.55,8.550000000000011,-51.919
1085,24,white,f1d3,496.8,Nh3,477.6,19.19999999999999,-51.919
1086,24,white,f1d3,445.0,a3,421.6,23.399999999999977,-51.919
1087,24,white,f1d3,441.1,Ng1,427.25,13.850000000000025,-51.919
1088,24,white,h4g3,435.4,Nh3,403.45,31.94999999999999,-51.919
1089,24,white,f1d3,437.7,Ng1,423.8,13.899999999999975,-51.919
1090,24,white,f1d3,442.2,Nh3,400.4,41.80000000000001,-51.919
1091,24,white,h4g3,402.0,Ng1,396.95,5.050000000000011,-51.919
1092,24,white,h4h3,706.9,a4,538.15,168.75,-51.919
1093,24,white,a1f1,375.3,Nh3,167.15,208.15,-51.919
1094,24,white,h1e1,-37.6,Rab1,-126.65,89.05000000000001,-51.919
1095,24,white,b1d1,459.1,Ng1,143.8,315.3,-51.919
1096,24,white,b1d1,420.1,Nh3,67.15,352.95000000000005,-51.919
1097,24,white,b1d1,455.9,Kg3,126.65,329.25,-51.919
1098,24,white,h1d1,466.4,Ng5,115.55,350.84999999999997,-51.919
1099,24,white,h1d1,437.6,Nh7,-9.65,447.25,-51.919
1100,24,white,h1d1,460.1,Nh7xf8,-6.35,466.4500000000001,-51.919
1101,24,white,b1d1,146.9,Nh7,-132.4,279.3,-51.919
1102,24,white,b1d1,361.8,Kh3,32.5,329.3,-51.919
1103,24,white,b1d1,344.2,Rc1,32.35,311.84999999999997,-51.919
1104,24,white,c1d1,480.4,Ra1,65.0,415.4,-51.919
1105,24,white,a1d1,429.3,Kg2,-10.5,439.8,-51.919
1106,24,white,a1e1,-469.5,b4,-527.7,58.200000000000045,-51.919
1107,24,white,b4a5,-377.2,bxa5,-345.55,-31.649999999999977,-51.919
1108,24,white,h1e1,-0.2,axb6,-12.85,12.65,-51.919
1109,24,white,h1e1,333.0,b7,167.6,165.4,-51.919
1110,24,white,h1e1,514.1,b8=Q,169.05,345.05,-51.919
1111,24,white,b8c7,19993.0,Qxe8+,10304.9,9688.1,-51.919
1112,25,white,e2e4,28.3,e4,28.8,-0.5,107.156
1113,25,white,g1f3,30.4,Nf3,31.9,-1.5,107.156
1114,25,white,f1b5,27.8,Nxe5,-136.25,164.05,107.156
1115,25,white,d2d4,-299.0,Nc3,-302.55,3.5500000000000114,107.156
1116,25,white,b2a3,221.2,f3,-33.65,254.85,107.156
1117,25,white,b2a3,183.4,Nd5,-110.3,293.7,107.156
1118,25,white,b2a3,-422.2,exd5,-420.15,-2.0500000000000114,107.156
1119,25,white,d1f3,19.4,Qxf3,18.25,1.1499999999999986,107.156
1120,25,white,e1d1,50.2,Qe4,-370.7,420.9,107.156
1121,25,white,e1d1,-778.7,Be2,-836.15,57.44999999999993,107.156
1122,25,white,b2a3,-560.8,d4,-666.5,105.70000000000005,107.156
1123,25,white,h1f1,-712.5,Rg1,-733.1,20.600000000000023,107.156
1124,25,white,c2c3,-724.2,Kf2,-758.8,34.59999999999991,107.156
1125,25,white,g1d1,-748.3,Bd3,-761.6,13.300000000000068,107.156
1126,25,white,g2f3,117.5,Kxf3,96.65,20.84999999999999,107.156
1127,25,white,c2c4,228.2,Ke2,178.15,50.04999999999998,107.156
1128,25,white,g1f1,178.1,Bxh7,-63.95,242.05,107.156
1129,25,white,h7d3,206.3,Bg6,-89.95,296.25,107.156
1130,25,white,g6d3,141.9,Bh7,-109.05,250.95,107.156
1131,25,white,h7e4,47.4,Bg8,-214.45,261.84999999999997,107.156
1132,25,white,g8h7,553.4,Bxh7,553.2,0.1999999999999318,107.156
1133,25,white,c1g5,597.8,Bxg5+,596.45,1.349999999999909,107.156
1134,25,white,e2d3,682.2,Bh6+,655.45,26.75,107.156
1135,25,white,h6d2,676.1,Bg5,668.1,8.0,107.156
1136,25,white,e2d3,624.1,a4,626.7,-2.6000000000000227,107.156
1137,25,white,a1e1,892.2,Bh6,767.45,124.75,107.156
1138,25,white,h7d3,648.3,Bg8,544.6,103.69999999999992,107.156
1139,25,white,a1f1,685.9,Bh7,529.25,156.64999999999998,107.156
1140,25,white,h6g5,757.3,Kf2,716.65,40.64999999999998,107.156
1141,25,white,h6g5,693.2,Bxg5,693.55,-0.349999999999909,107.156
1142,25,white,g1c1,715.2,Bh4,662.75,52.450000000000045,107.156
1143,25,white,a1c1,698.5,Rae1+,641.15,57.35000000000002,107.156
1144,25,white,h4g3,583.2,Bf6,575.15,8.050000000000068,107.156
1145,25,white,h2h4,605.7,Bh4,583.4,22.300000000000068,107.156
1146,25,white,g1f1,557.4,Re3,551.95,5.449999999999932,107.156
1147,25,white,g1e1,550.6,Bf6,541.15,9.450000000000044,107.156
1148,25,white,e3e7,731.3,Bh4,640.8,90.5,107.156
1149,25,white,h4g5,594.4,Re4,297.4,297.0,107.156
1150,25,white,e4e3,648.3,Bxf6,401.9,246.4,107.156
1151,25,white,e4e7,948.7,Bh4,735.65,213.05000000000007,107.156
