Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference
20,black,b8e8,-477.4,b5,-439.7,-37.69999999999999
20,black,b8e8,-454.2,d6,-437.5,-16.69999999999999
20,black,b7e4,-466.6,b4,-252.3,-214.3
20,black,b8c8,-477.3,a4,-411.9,-65.40000000000003
20,black,b7e4,-478.3,Rh8,-409.8,-68.5
20,black,h8c8,-499.8,Bh1,5.9,-505.7
20,black,h8c8,-499.1,Rg8,-464.3,-34.80000000000001
20,black,h1d5,-511.9,b3,-23.2,-488.7
20,black,h1d5,-463.6,bxa2,-313.9,-149.70000000000005
21,black,e7e5,28.8,e5,35.3,-6.4999999999999964
21,black,b8c6,33.0,Nc6,30.7,2.3000000000000007
21,black,d8g5,-459.7,Nf6,21.9,-481.6
21,black,f6e4,-266.5,Nxe4,-270.1,3.6000000000000227
21,black,e5f4,-611.5,Bb4,-255.4,-356.1
21,black,d7d5,-374.8,b5,-170.1,-204.7
21,black,b5c4,-660.1,f5,-138.6,-521.5
21,black,h8g8,-515.6,Bb7,-255.3,-260.3
21,black,h8h7,-630.1,Rg8,208.5,-838.6
21,black,d8h4,46.8,Ng3,414.8,-368.0
21,black,d8d7,-268.7,Kf8,380.4,-649.0999999999999
21,black,b7c6,361.5,Bxc3,840.3,-478.7999999999999
21,black,d8d5,520.1,Bxd2+,694.2,-174.10000000000002
21,black,d8d5,642.0,Qg5,1118.4,-476.4000000000001
21,black,g5f5,733.1,Rd8,1094.0,-360.9
21,black,d8d1,-208.5,a6,992.9,-1201.4
21,black,d8d1,-18.5,Rd2,1074.0,-1092.5
21,black,g5h4,1093.0,Bd5,1358.3,-265.29999999999995
21,black,g5f6,983.0,Qg4,-20005.2,20988.2
21,black,g4d1,1122.5,c6,1180.8,-58.299999999999955
21,black,g4d4,-13594.1,Nh5,-20004.0,6409.9
21,black,h5f6,1209.4,Qe4+,-9200.5,10409.9
21,black,e4b4,-15715.4,Nxf6,-20005.1,4289.699999999999
21,black,f6e8,-20004.1,Kf7,-20001.0,-3.099999999998545
21,black,f6h7,1064.8,Qxe3+,-17881.0,18945.8
21,black,e3h6,951.5,Qd2+,1206.8,-255.29999999999995
21,black,f6h7,1253.3,Nh5,-20001.0,21254.3
21,black,f7e7,1032.5,Kxe7,1027.7,4.7999999999999545
21,black,h5f6,1006.6,Kf7,1030.2,-23.600000000000023
21,black,g7g6,1010.6,a5,1015.8,-5.199999999999932
21,black,c6c5,1016.7,Kf6,1017.6,-0.8999999999999773
21,black,g7g6,961.1,Nf4,986.2,-25.100000000000023
21,black,g7g6,995.3,Nh3,1013.1,-17.800000000000068
21,black,h3f4,856.9,Ng1,975.9,-119.0
21,black,g1e2,879.1,Nh3,992.2,-113.10000000000002
21,black,h3f4,847.6,e4,981.2,-133.60000000000002
21,black,a5b4,867.6,Ng1,975.8,-108.19999999999992
21,black,g1e2,896.3,g6,949.5,-53.200000000000045
21,black,g1f3,816.3,Nh3,962.2,-145.9000000000001
21,black,a5b4,961.5,Kf7,1006.6,-45.10000000000002
21,black,f7g8,934.7,Kf6,-3071.7,4006.4
21,black,a5b4,964.2,Kf7,1029.9,-65.70000000000005
21,black,f7g8,940.7,Kf6,1001.9,-61.19999999999993
21,black,a5b4,967.5,Kf7,1144.0,-176.5
21,black,f7g8,937.9,Kf6,-996.4,1934.3
21,black,a5b4,975.2,Kf7,1010.8,-35.59999999999991
21,black,f7g8,991.6,Kf6,1071.5,-79.89999999999998
22,black,e7e5,32.6,e5,28.0,4.600000000000001
22,black,b8c6,35.2,Nc6,33.3,1.9000000000000057
22,black,d8g5,-454.7,Nge7,35.3,-490.0
22,black,d7d5,-177.6,b5,87.7,-265.3
22,black,e5f4,-383.8,exf4,-375.9,-7.900000000000034
22,black,a8b8,-422.7,h5,-398.2,-24.5
22,black,b5b4,-459.7,f3,-340.8,-118.89999999999998
22,black,a7a6,-425.8,Nxb8,-231.6,-194.2
22,black,d8c7,-504.9,Qxc7,-500.7,-4.199999999999989
22,black,b8c6,-477.1,Qxc2,-503.2,26.09999999999997
22,black,e8f7,-900.5,Kd8,-464.7,-435.8
22,black,e7f5,-861.4,Qxe4+,536.3,-1397.6999999999998
22,black,b8c6,539.4,Nf5,696.8,-157.39999999999998
22,black,d8e8,-552.6,Kxe8,-561.4,8.799999999999955
22,black,f5d4,-587.7,Rg8,-536.9,-50.80000000000007
22,black,f8e7,-595.1,Bd6,-559.5,-35.60000000000002
22,black,f5d6,-572.5,a5,-251.4,-321.1
22,black,d7d6,-255.7,Nh6,-46.2,-209.5
22,black,c8b7,-240.2,Nf7,-176.9,-63.29999999999998
22,black,b8c6,-249.1,Nh6,-155.7,-93.4
22,black,c8d7,-547.1,Rh8,96.8,-643.9
22,black,e8d8,-570.8,Kf7,632.6,-1203.4
22,black,c8e6,-184.6,Rg8,429.0,-613.6
22,black,g8e8,-195.8,Rd8+,530.8,-726.5999999999999
22,black,b8d7,-171.5,Rd4,516.4,-687.9
22,black,h6f5,537.6,Bd7,629.4,-91.79999999999995
22,black,b8d7,477.2,Ke6,845.1,-367.9
22,black,e6e7,863.9,Nd7,1005.4,-141.5
22,black,a8d8,457.7,Rxd8,452.0,5.699999999999989
22,black,d7e5,331.6,Kd6,469.4,-137.79999999999995
22,black,d8e8,326.3,Kc6,432.2,-105.89999999999998
22,black,h6f5,396.3,Ne5,461.5,-65.19999999999999
22,black,e5d3,209.2,Rd6,393.6,-184.40000000000003
22,black,e5f3,91.2,Nxf3+,93.3,-2.0999999999999943
22,black,h6f5,92.7,Rxd2,733.8,-641.0999999999999
22,black,d2d1,72.9,Rd4,348.3,-275.4
22,black,d4d1,21.7,Rd1,30.1,-8.400000000000002
22,black,h6f5,-96.5,Nf7,176.2,-272.7
22,black,f7e5,-20.4,Rd2,779.1,-799.5
22,black,d2f2,7.4,Rxf2,5.2,2.2
22,black,f2f1,4.5,Rxb2,588.2,-583.7
22,black,b2h2,0.0,Rh2,0.0,0.0
22,black,f7d6,-4.6,Rc2,52.6,-57.2
22,black,f7e5,-1.6,Nh8+,475.1,-476.7000000000001
22,black,c2c5,-5.2,Nf7+,6.2,-11.4
22,black,f7e5,-2.7,Nh8+,475.3,-478.0
22,black,c2f2,2.9,Rxc1,526.3,-523.4
22,black,c1a1,-889.2,Rd1,583.0,-1472.2
22,black,h8g6,553.5,Ng6,491.0,62.5
22,black,g6f8,599.9,Nh8,709.9,-110.0
23,black,e7e5,30.2,e5,34.1,-3.900000000000002
23,black,b8c6,31.5,Nc6,31.8,-0.3000000000000007
23,black,c6e5,-295.6,Nxe5,-299.6,4.0
23,black,e5g6,-304.1,Nf3+,255.1,-559.2
23,black,f3d4,-438.0,Nxe1,191.8,-629.8
23,black,e1g2,-66.8,Be7,87.1,-153.89999999999998
23,black,d7d5,-159.3,Nh6,-33.4,-125.9
23,black,c7c6,-63.9,Bf6,-51.7,-12.199999999999996
23,black,d8e7,-673.4,Bxe7,-569.5,-103.89999999999998
23,black,e1d3,-598.9,Rg8,-514.8,-84.10000000000002
23,black,d7d5,-680.1,Bf6,-574.8,-105.30000000000008
23,black,e1c2,-915.4,Rb8,-555.8,-359.6
23,black,e1f3,-1048.6,Nxf3,-1040.6,-8.0
23,black,f6a1,-1055.4,Bh4,-968.6,-86.80000000000007
23,black,d7d6,-987.6,Bg3,-830.6,-157.0
23,black,g3h2,-1012.4,Rh8,-844.4,-168.0
23,black,d8f6,-872.1,Rg8,-799.6,-72.5
23,black,d8f6,-944.4,Qf6,-949.0,4.600000000000023
23,black,f6f4,-1113.0,Qe5,78.1,-1191.1
23,black,e5f4,-19997.0,Qe6,-880.8,-19116.2
23,black,e6g4,-20000.0,Qg4#,-20000.0,0.0
24,black,e7e5,33.8,e5,28.5,5.299999999999997
24,black,b8c6,32.5,Nc6,32.2,0.2999999999999971
24,black,c6e5,-297.8,Nxe5,-290.8,-7.0
24,black,e5g6,-301.4,Nf6,-178.7,-122.7
24,black,d7d5,-356.1,Nxe4,108.1,-464.2000000000001
24,black,d7d5,-37.6,Nxd3+,461.3,-498.9
24,black,d3c1,-371.0,Be7,258.2,-629.2
24,black,d3c1,-382.1,Bg5,420.2,-802.3
24,black,d7d5,-1329.9,Nxe5+,-659.1,-670.8000000000001
24,black,g7g6,-20000.0,Bf4,-281.7,-19718.3
24,black,g7g6,-20000.0,Qh4+,315.3,-20315.3
24,black,e5g6,312.0,Nf3+,668.3,-356.29999999999995
24,black,f4d2,666.6,Rg8,1116.8,-450.19999999999993
24,black,f4d6,546.4,Bh6,1486.1,-939.7
24,black,e8f8,482.5,Kxf8,488.7,-6.199999999999989
24,black,d7d5,407.5,Rb8,554.0,-146.5
24,black,h6c1,347.4,Bg5+,655.7,-308.30000000000007
24,black,d7d6,638.3,Rh8,688.7,-50.40000000000009
24,black,d7d6,662.3,Ke7,807.6,-145.30000000000007
24,black,d7d5,807.8,Rg8,1165.7,-357.9000000000001
24,black,e7d8,458.6,Rxd8,479.1,-20.5
24,black,d7d5,432.1,Rg8,460.6,-28.5
24,black,e7f6,458.8,Rh8,493.5,-34.69999999999999
24,black,d7d5,444.6,d5,445.1,-0.5
24,black,c8f5,395.8,b6,443.0,-47.19999999999999
24,black,e7f6,427.9,Rg8,440.5,-12.600000000000025
24,black,c8f5,384.3,Rh8,444.6,-60.30000000000001
24,black,c8f5,441.3,Bd7,444.1,-2.8000000000000114
24,black,g7g5,366.4,Rbe8,398.8,-32.400000000000034
24,black,h7h5,385.0,Bh3,694.0,-309.0
24,black,h3f1,375.4,Bxf1,374.1,1.2999999999999543
24,black,f1e2,-38.0,Be2,-36.7,-1.2999999999999972
24,black,e2f3,-219.1,Bd1,457.7,-676.8
24,black,d1c2,-174.7,a6,423.3,-598.0
24,black,d1c2,-270.4,Rhg8,451.8,-722.2
24,black,d1c2,-203.6,a5,469.4,-673.0
24,black,d1c2,-231.1,h5,446.3,-677.4
24,black,d1c2,-458.9,f5,456.4,-915.3
24,black,f5f4,-474.1,g5,155.1,-629.2
24,black,d1c2,-452.0,Rh8,365.0,-817.0
24,black,g5g4,-288.4,f4,294.3,-582.7
24,black,g5g4,-287.5,Rhg8,477.0,-764.5
24,black,d1c2,-452.3,d4,420.7,-873.0
24,black,d1c2,-480.3,Bxc2,-471.4,-8.900000000000034
24,black,c2h7,-595.2,Rh8,-307.4,-287.80000000000007
24,black,h8h7,-408.3,Bb3,-2.3,-406.0
24,black,h8h7,-16.5,Rhg8,328.4,-344.9
24,black,e8b8,8.9,Rg6,477.9,-469.0
24,black,e8b8,-161.5,Be6,-20008.0,19846.5
24,black,e7e8,619.7,Kxe8,565.2,54.5
25,black,e7e5,32.5,e5,35.3,-2.799999999999997
25,black,g8f6,43.4,Nc6,30.1,13.299999999999995
25,black,c6e5,-301.2,Nxe5,-291.4,-9.800000000000011
25,black,e5g6,-301.6,Ba3,227.2,-528.8
25,black,a3b4,-284.5,Nf6,180.8,-465.3
25,black,f6d5,-407.4,Nxd5,-406.7,-0.6999999999999886
25,black,a3d6,-384.9,Nxf3+,20.7,-405.6
25,black,a3d6,25.5,Qe7+,45.4,-19.9
25,black,e7e4,-799.1,Qxe4,-786.5,-12.600000000000025
25,black,e4g2,-840.3,g5,-634.3,-206.0
25,black,a3b4,-706.5,Bxd6,-702.6,-3.8999999999999777
25,black,d6e7,-727.7,Bb4+,-723.3,-4.400000000000091
25,black,e4f5,-783.8,Rg8,-710.7,-73.09999999999991
25,black,e4d4,-775.0,Qf3+,125.6,-900.6
25,black,h7h6,84.8,Ke7,224.3,-139.5
25,black,h7h6,130.8,Rg7,165.1,-34.29999999999998
25,black,g7h7,-306.7,Rb8,201.9,-508.6
25,black,g7g6,-387.4,b6,149.6,-537.0
25,black,g7h7,-356.2,Bb7,46.4,-402.6
25,black,b8g8,-438.5,Rh7,567.5,-1006.0
25,black,b8h8,555.4,Bxd5,590.5,-35.10000000000002
25,black,f7f6,601.8,Kf8,677.1,-75.30000000000007
25,black,f8e7,624.2,Ke8,682.0,-57.799999999999955
25,black,f7f6,708.8,Be6,664.5,44.299999999999955
25,black,e8f8,646.9,Be1,900.9,-254.0
25,black,e1h4,649.5,Bh4,640.4,9.100000000000025
25,black,e8e7,442.3,Bf5,694.4,-252.09999999999997
25,black,f5h7,378.2,Bg5,766.4,-388.2
25,black,g5h6,670.2,Bh7,700.4,-30.199999999999932
25,black,f7f6,694.6,Bxc2,713.4,-18.799999999999955
25,black,c2e4,610.9,d5,707.2,-96.30000000000008
25,black,c2e4,580.8,Be4,587.2,-6.400000000000091
25,black,b6b5,572.2,Rb7,608.2,-36.0
25,black,c7c5,565.1,Kd7,570.9,-5.7999999999999545
25,black,c7c5,552.6,a5,550.3,2.300000000000068
25,black,b6b5,538.1,Bf5,696.1,-158.0
25,black,f5e4,549.2,Be6,601.4,-52.19999999999993
25,black,d5e4,5.0,f6,638.6,-633.6
25,black,d5e4,160.2,Bh3,934.9,-774.7
25,black,d5e4,510.7,c6,910.6,-399.9
25,black,h3f5,734.7,c5,927.3,-192.5999999999999
25,black,h3f5,696.5,Bxg2,872.9,-176.39999999999998
25,black,g2f1,574.8,Bh1,812.6,-237.80000000000007
25,black,h1e4,560.2,cxd4,819.1,-258.9
25,black,d7e6,339.5,d3,775.4,-435.9
25,black,d7e8,364.4,b5,716.1,-351.70000000000005
25,black,h1e4,442.5,Rb6,566.9,-124.39999999999998
25,black,b5a4,524.7,Kc6,722.0,-197.29999999999995
25,black,h1e4,538.0,Bg2,683.4,-145.39999999999998
25,black,g2f1,302.9,Kd6,442.9,-140.0
26,black,e7e5,30.4,e5,31.6,-1.2000000000000028
26,black,b8c6,36.9,Nc6,35.3,1.6000000000000014
26,black,d8g5,-460.1,Nh6,-29.6,-430.5
26,black,d7d5,-21.3,g6,26.4,-47.7
26,black,c6e5,-227.7,Nxe5,-230.8,3.1000000000000227
26,black,f7f5,-264.5,Nc4,240.2,-504.7
26,black,c4b6,-314.0,Be7,260.6,-574.6
26,black,c4b6,-191.0,Bg5,272.6,-463.6
26,black,c4b6,-170.7,Be3,437.9,-608.5999999999999
26,black,e3d4,139.3,Bxd2+,308.5,-169.2
26,black,c4e3,-606.1,Rg8,405.7,-1011.8
26,black,c4e3,-630.6,Nxe5,490.7,-1121.3
26,black,d2c3,-472.6,Rh8,405.0,-877.6
26,black,d2c1,-282.3,Rb8,575.6,-857.9000000000001
26,black,d2c3,-408.0,Be1,422.3,-830.3
26,black,e1d2,-212.6,d6,300.1,-512.7
26,black,e1d2,-390.8,Qf6,266.6,-657.4000000000001
26,black,f6f2,-20000.0,a5,371.9,-20371.9
26,black,f6f2,-20000.0,Nxd3,-372.5,-19627.5
26,black,e1d2,-601.6,Qd4,-341.8,-259.8
26,black,e1d2,-873.8,Qg7,-377.5,-496.2999999999999
26,black,g7f7,-1043.5,Kd8,-20002.0,18958.5
26,black,h6g8,-897.7,Qxg8,-780.8,-116.90000000000008
26,black,d3f4,-1063.0,Bxc3,-1044.6,-18.40000000000009
26,black,c7d6,-1240.2,a4,-1123.2,-117.0
26,black,d8c7,-1216.3,Kd7,-950.7,-265.5999999999999
26,black,d7c7,-1187.1,a3,-899.5,-287.5999999999999
26,black,c3a1,-995.1,Qc4,-766.4,-228.70000000000005
26,black,c4c5,-16273.7,Bd2,-815.2,-15458.5
26,black,c4d4,-1477.2,Rg8,-760.1,-717.1
26,black,c4d4,-1321.4,Nxe5+,-849.6,-471.80000000000007
26,black,g8f8,-855.2,Nhf7,-766.9,-88.30000000000007
26,black,d2h6,-930.0,Nd8,-546.9,-383.1
26,black,d2h6,-888.6,Ng4,-565.6,-323.0
26,black,d8e6,-509.1,gxh5,-470.8,-38.30000000000001
26,black,g4h6,-720.7,Nh2+,-322.7,-398.00000000000006
26,black,d7c6,-328.1,Rh8,-160.3,-167.8
26,black,h8f8,-579.4,h6,-163.7,-415.7
26,black,h8h6,-568.4,Rh7,-228.5,-339.9
26,black,b8a8,-275.2,Ra8,-272.9,-2.3000000000000114
26,black,h7h6,-578.6,h4,-350.0,-228.6
26,black,h7h6,-567.7,h3,-369.0,-198.70000000000005
26,black,h7h6,-551.4,Rxh6,-556.2,4.800000000000068
26,black,h6h3,-746.1,Rha6,-376.8,-369.3
26,black,a6e6,-430.2,Rf6,-438.8,8.600000000000023
26,black,f6f4,-560.5,Rf5,123.6,-684.1
26,black,f5f4,-583.3,Rfa5,-366.0,-217.29999999999995
26,black,d7d6,-484.7,Kd6,-483.4,-1.3000000000000114
26,black,d6e7,-596.8,Kxe7,-614.2,17.40000000000009
26,black,c8e6,-675.6,Rd5,-328.8,-346.8
27,black,e7e5,34.8,e5,34.6,0.1999999999999957
27,black,b8c6,36.3,Nc6,34.6,1.6999999999999955
27,black,c6e5,-294.2,Nxe5,-297.9,3.6999999999999886
27,black,e5g6,-303.3,Nf6,-176.1,-127.20000000000002
27,black,d7d5,-352.7,Nxd3+,94.1,-446.7999999999999
27,black,d3c1,-632.6,Nf4+,-13.3,-619.3000000000001
27,black,f4g6,-533.9,Nxe4,-249.1,-284.79999999999995
27,black,e4g5,-579.3,Be7,-401.6,-177.69999999999993
27,black,e4c3,-648.6,c5,-252.2,-396.4
27,black,f4e6,-296.6,Bf8,562.1,-858.7
27,black,f8d6,-61.6,Bxd6,-61.0,-0.6000000000000014
27,black,d8f6,-640.0,Qg5,5.4,-645.4
27,black,g5f6,-631.9,Rg8,7.5,-639.4
27,black,g5d5,8.9,Qd5+,7.3,1.6000000000000003
27,black,f4h5,-854.8,Qd2,779.7,-1634.5
27,black,e8f8,-10.8,Kxf8,-10.3,-0.5
27,black,f4h5,-4982.5,Nh3,-239.0,-4743.5
27,black,d2f2,-19997.0,Rh8,-404.1,-19592.9
27,black,d7d6,-19996.0,Rg8,-378.3,-19617.7
27,black,d2d5,-19993.0,Rh8,-355.9,-19637.1
27,black,d2f2,-18118.8,Qe2,-403.8,-17715.0
27,black,e2f2,-1124.8,Qg4+,-456.4,-668.4
27,black,h3g1,-423.2,Ke7,95.4,-518.6
27,black,d7d6,-454.4,Rg8,147.7,-602.0999999999999
27,black,d7d5,-712.1,Rh8,-23.5,-688.6
27,black,d7d6,-602.2,Ng5,403.1,-1005.3
27,black,g7h6,-463.1,Rg8,463.6,-926.7
27,black,g7h6,-518.6,a6,411.5,-930.1
27,black,c8d7,-485.9,Rd8,306.3,-792.2
27,black,g7h6,-463.0,Rxd7,-455.9,-7.100000000000023
27,black,d7d5,-567.3,Rd8+,51.0,-618.3
27,black,g5e6,-705.5,Rh8,178.2,-883.7
27,black,g5e6,-434.8,Rg8,23.7,-458.5
27,black,g5e6,-457.9,Ne4,87.8,-545.6999999999999
27,black,e7f8,-475.2,Rxf8,-462.8,-12.399999999999975
27,black,e4f2,-779.3,Rh8,-463.0,-316.29999999999995
27,black,e4f2,-761.4,Rhg8,-458.6,-302.79999999999995
27,black,e4f6,-692.8,Rg4+,-692.0,-0.7999999999999545
27,black,f7f6,-19999.0,Rh4,-312.8,-19686.2
27,black,f7f6,-19999.0,Bxd7,-350.1,-19648.9
27,black,f7f6,-473.8,Rh8,398.5,-872.3
27,black,h4e4,-482.4,Rg8,383.6,-866.0
27,black,d7e6,383.7,Rg7,430.4,-46.69999999999999
27,black,g7g6,433.0,Rg8,467.4,-34.39999999999998
27,black,f7f6,471.6,Rh8,477.6,-6.0
27,black,f7f6,447.4,Bf5,734.4,-287.0
27,black,f5c2,460.0,Bb1,708.0,-248.0
27,black,b1d3,398.6,Rg8,859.3,-460.69999999999993
27,black,f7f6,256.5,Rxg7+,873.7,-617.2
27,black,b1d3,814.6,h6,-9440.4,10255.0
28,black,c7c5,38.5,e5,34.8,3.700000000000003
28,black,b8c6,32.0,Nc6,36.5,-4.5
28,black,d8g5,-456.1,f6,-53.5,-402.6
28,black,d7d5,-68.2,Nge7,19.7,-87.9
28,black,f6g5,-427.3,fxg5,-428.5,1.1999999999999886
28,black,g5g4,-459.3,h5,-399.8,-59.5
28,black,g5g4,-422.9,Nxd4,-370.0,-52.89999999999998
28,black,g5h4,-480.6,d6,-438.6,-42.0
28,black,g5g4,-505.8,Be6,-485.5,-20.30000000000001
28,black,g5g4,-550.0,Bd5,-68.8,-481.2
28,black,e7d5,-70.6,Qd7,68.6,-139.2
28,black,f8e7,-29.1,Nf5,662.4,-691.5
28,black,d6d5,668.5,Rg8,768.2,-99.70000000000005
28,black,d7g7,454.0,Qxg7,457.1,-3.1000000000000227
28,black,g5h4,480.0,b6,598.8,-118.79999999999995
28,black,d6d5,472.1,Rh8,546.0,-73.89999999999998
28,black,g5g4,440.4,Rg8,511.7,-71.30000000000001
28,black,f8e7,425.2,a6,544.5,-119.3
28,black,g7f7,541.8,Qxg5,790.3,-248.5
28,black,g5g3,-516.7,Qg3+,-514.8,-1.900000000000091
28,black,g3g2,-511.4,Bh6,-188.4,-323.0
28,black,g3g2,-532.4,Rxc8,-552.5,20.100000000000023
28,black,g3g2,-19997.0,Rg4,-529.7,-19467.3
28,black,g4h4,-753.3,Rg6,-543.6,-209.69999999999993
28,black,g3g2,-20000.0,Ra8,-469.2,-19530.8
28,black,g3g2,-19997.0,Rb8,-583.3,-19413.7
28,black,g3h4,-649.9,Ra8,-549.2,-100.69999999999992
28,black,g3g2,-19994.0,Rb8,-623.0,-19371.0
28,black,g3g2,-19989.1,Ra8,-544.5,-19444.6
28,black,g3g2,-19995.9,Ra4,-718.5,-19277.4
28,black,h6f8,-19994.4,Bxf8,-19993.0,-1.4000000000014552
28,black,g3g2,-19996.0,Kf7,-14375.7,-5620.299999999999
28,black,g3g2,-19987.8,Rg5,-765.6,-19222.2
28,black,g3g2,-19996.0,Rg4,-1011.4,-18984.6
28,black,g3e1,-19996.0,Ke8,-974.5,-19021.5
28,black,g3g2,-19995.0,Bd6,-2934.6,-17060.4
28,black,g3e1,-19996.0,Rxb4,-14327.1,-5668.9
28,black,g3g2,-19998.0,Bc5,-19990.3,-7.700000000000728
28,black,g3g2,-19992.0,Bd6,-10555.1,-9436.9
28,black,g3e1,-19997.0,Rg8,-16198.8,-3798.2000000000007
28,black,g3g2,-19992.0,Kd8,-960.0,-19032.0
28,black,g3g2,-19996.7,Rg6,-19990.6,-6.100000000002183
28,black,g3g2,-19993.0,Rf6,-1075.6,-18917.4
28,black,g3g2,-19998.0,Qe1,-469.8,-19528.2
28,black,e1f1,-19997.0,Rg6,-1070.4,-18926.6
28,black,e1f1,-19998.0,Qe3+,-451.9,-19546.1
28,black,d6c5,-517.5,Rg4,316.3,-833.8
28,black,b4d4,-514.8,Rxa4,100.7,-615.5
28,black,a4a1,-651.7,Bb4+,-434.6,-217.1
28,black,a4a1,-616.6,Rg8,135.7,-752.3
29,black,c7c5,35.6,e5,34.8,0.8000000000000043
29,black,b8c6,33.3,Nc6,37.1,-3.800000000000004
29,black,d8g5,-456.9,Nh6,-25.2,-431.7
29,black,d7d5,-28.3,g6,27.4,-55.7
29,black,d8h4,-513.8,Bd6,26.0,-539.8
29,black,d6f8,25.5,Nd4,62.4,-36.9
29,black,e5d4,59.4,c6,470.1,-410.7000000000001
29,black,e5d4,-48.7,Qe7,408.9,-457.6
29,black,e5d4,-30.4,Qe6,806.5,-836.9
29,black,f7e6,803.8,c5,977.5,-173.70000000000005
29,black,d6c5,883.5,Bxc5,918.7,-35.200000000000045
29,black,a7a6,841.0,Bd6,940.7,-99.70000000000005
29,black,c8d7,720.5,Kf8,902.5,-182.0
29,black,a8c8,905.0,Rg8,1026.0,-121.0
29,black,g6g5,984.4,f5,1007.4,-23.0
29,black,a8e8,858.0,Rd8,946.8,-88.79999999999995
29,black,d8d7,853.9,a6,957.7,-103.80000000000008
29,black,g6f5,845.6,Rd7,1133.8,-288.19999999999993
29,black,g8g7,1164.3,Kf7,1169.9,-5.600000000000136
29,black,b7b5,1171.5,Bb4,1170.7,0.7999999999999545
29,black,f7e7,1162.3,Rd8,1108.7,53.59999999999991
29,black,d8d7,1056.5,Rh8,1198.6,-142.0999999999999
29,black,h8f8,1070.4,Ba5,1121.0,-50.59999999999991
29,black,h6f5,1109.4,Bc3,1212.3,-102.89999999999986
29,black,c3a1,1076.1,Rg8,1216.7,-140.60000000000014
29,black,c3a1,1126.9,Rh8,1259.3,-132.39999999999986
29,black,c3d4,1069.9,Bxa1,1048.3,21.600000000000136
29,black,h8c8,929.4,Rg8,1070.7,-141.30000000000007
29,black,a1d4,1017.6,g5,1217.4,-199.80000000000007
29,black,a1d4,1032.4,g4,1063.8,-31.399999999999864
29,black,a1d4,1027.2,a5,1052.2,-25.0
29,black,h6f5,983.1,Rg7,1057.2,-74.10000000000002
29,black,a1d4,1039.0,Kg8,1039.0,0.0
29,black,h6f5,937.3,Rf7,1035.0,-97.70000000000005
29,black,g8h7,897.2,Kh8,988.7,-91.5
29,black,f7f3,933.2,a4,1180.9,-247.70000000000005
29,black,h8h7,931.1,Rxf2,1178.3,-247.19999999999993
29,black,a1d4,922.3,Rf4,1157.3,-235.0
29,black,f4e4,976.6,Ng8,1163.8,-187.19999999999993
29,black,f4f3,1073.9,Bc3,1288.0,-214.0999999999999
29,black,c3d4,1136.2,Nf6,1165.3,-29.09999999999991
29,black,f4e4,939.3,b6,1148.2,-208.9000000000001
29,black,f4e4,908.8,b5,1220.6,-311.79999999999995
29,black,f4e4,911.8,Ng8,1224.1,-312.29999999999995
29,black,f4e4,950.2,Nh6,1178.7,-228.5
29,black,h6f5,1083.7,Bd4,1131.1,-47.399999999999864
29,black,f4e4,940.0,Bb2,1174.4,-234.4000000000001
29,black,f4e4,980.5,Rf5,1273.3,-292.79999999999995
29,black,b2d4,1319.6,Bxc3,-17880.0,19199.6
29,black,c3d4,1344.3,Bd4,1403.7,-59.40000000000009
30,black,e7e5,34.3,e5,31.4,2.8999999999999986
30,black,b8c6,31.4,Nc6,27.9,3.5
30,black,d8g5,-457.1,Nge7,31.8,-488.9
30,black,d7d5,-168.8,Ng6,-110.1,-58.70000000000002
30,black,e5f4,-516.3,Nxf4,-462.2,-54.099999999999966
30,black,f4g2,-651.6,Bd6,-545.1,-106.5
30,black,d7c6,-632.1,Qh4,-415.0,-217.1
30,black,c8d7,-584.5,Kf8,158.8,-743.3
30,black,a8c8,161.8,Rg8,482.5,-320.7
30,black,f4g2,338.9,Nh3,723.9,-385.0
30,black,h4f2,-20000.0,Rd8,409.2,-20409.2
30,black,h4f2,-20000.0,Rd7,434.1,-20434.1
30,black,h4f2,-20000.0,Qe7,796.2,-20796.2
30,black,h3f4,770.8,a6,865.3,-94.5
30,black,h3f4,690.7,a5,832.0,-141.29999999999995
30,black,e7h4,800.0,a4,877.4,-77.39999999999998
30,black,h3f2,688.3,a3,726.4,-38.10000000000002
30,black,e7h4,718.4,Qg5,800.0,-81.60000000000002
30,black,g5g2,313.7,Qxg2,323.7,-10.0
30,black,g2f2,-20000.0,Qxh1+,-3143.1,-16856.9
30,black,h1e4,-1358.8,Qf1+,866.6,-2225.4
30,black,f1d1,-18162.8,Qg1,734.2,-18897.0
30,black,g1d1,-14307.7,Qf1,759.1,-15066.8
30,black,f1f2,-19997.0,Qxd1+,-19985.6,-11.400000000001455
30,black,h3f4,-18083.8,Be7,-662.3,-17421.5
30,black,h3f4,-18074.8,Bxf6,-648.9,-17425.899999999998
30,black,h3g5,-19992.0,Qe1,-685.7,-19306.3
30,black,e1f2,-19998.0,Qd1,-638.6,-19359.4
30,black,h3f4,-19993.0,Qe1,-14376.9,-5616.1
30,black,e1e2,-19996.0,Qxc1,-749.1,-19246.9
30,black,c1d1,-14326.9,Bh4,-817.7,-13509.2
30,black,h3f2,-12451.2,Qd1+,-8633.9,-3817.300000000001
30,black,d1h5,-19997.0,Bxf2,-10648.2,-9348.8
